scaffold_1	250769	33	31	61	34
scaffold_1	251608	30	47	54	66
scaffold_1	253044	34	32	55	33
scaffold_1	254274	36	43	29	33
scaffold_1	261922	41	52	36	76
scaffold_1	263670	62	51	50	56
scaffold_1	263872	44	45	43	40
scaffold_1	264928	28	37	54	52
scaffold_1	266110	36	14	81	52
scaffold_1	267018	45	31	53	61
scaffold_1	267352	34	40	39	52
scaffold_1	267622	30	47	50	60
scaffold_1	268360	39	36	45	51
scaffold_1	268842	43	46	61	57
scaffold_1	269538	40	35	43	41
scaffold_1	270866	30	21	57	48
scaffold_1	272967	31	35	34	35
scaffold_1	273760	56	53	53	60
scaffold_1	274231	37	16	44	41
scaffold_1	275164	0	20	0	44
scaffold_1	275641	60	36	49	55
scaffold_1	276025	55	49	50	50
scaffold_1	281811	39	34	54	66
scaffold_1	282841	38	35	47	56
scaffold_1	284766	58	42	64	36
scaffold_1	285402	42	28	89	58
scaffold_1	286522	34	21	40	45
scaffold_1	288090	41	30	26	32
scaffold_1	288332	34	49	37	42
scaffold_1	288504	49	49	50	47
scaffold_1	288684	32	42	37	44
scaffold_1	288835	31	50	51	46
scaffold_1	288998	36	37	47	49
scaffold_1	289165	32	45	35	43
scaffold_1	289850	36	36	52	58
scaffold_1	295413	51	41	55	62
scaffold_1	297395	0	46	0	40
scaffold_1	297946	46	36	36	51
scaffold_1	300142	40	44	28	55
scaffold_1	300418	39	50	40	31
scaffold_1	300577	67	56	36	42
scaffold_1	300897	49	46	52	48
scaffold_1	302699	22	42	36	36
scaffold_1	303208	48	48	38	46
scaffold_1	303493	43	34	59	36
scaffold_1	303723	43	54	39	37
scaffold_1	304131	73	68	59	43
scaffold_1	306141	39	24	33	51
scaffold_1	306756	15	26	45	20
scaffold_1	307429	44	32	39	40
scaffold_1	308644	34	31	33	55
scaffold_1	308920	30	35	18	25
scaffold_1	309607	27	37	61	59
scaffold_1	309770	1	19	0	40
scaffold_1	309991	37	37	66	71
scaffold_1	310410	62	63	53	48
scaffold_1	311938	0	37	0	86
scaffold_1	315478	45	27	49	48
scaffold_1	318358	26	53	42	44
scaffold_1	318626	50	61	45	39
scaffold_1	318829	41	38	31	64
scaffold_1	319776	0	21	0	21
scaffold_1	322101	37	47	47	49
scaffold_1	322770	38	31	39	54
scaffold_1	322967	19	19	41	25
scaffold_1	325455	36	44	56	58
scaffold_1	330377	38	26	28	27
scaffold_1	331615	42	33	63	46
scaffold_1	331800	44	47	51	69
scaffold_1	332193	47	44	43	42
scaffold_1	332874	42	54	50	51
scaffold_1	333166	51	47	44	55
scaffold_1	333636	59	56	56	40
scaffold_1	333843	54	41	53	52
scaffold_1	334157	36	56	34	35
scaffold_1	340123	50	53	43	52
scaffold_1	340527	44	43	30	39
scaffold_1	341558	47	51	44	68
scaffold_1	343540	46	53	56	56
scaffold_1	343744	44	20	49	29
scaffold_1	343990	42	56	47	40
scaffold_1	344299	41	50	54	65
scaffold_1	344641	40	54	53	48
scaffold_1	353000	23	39	35	75
scaffold_1	357037	68	99	53	53
scaffold_1	358308	46	53	42	93
scaffold_1	358643	33	72	49	127
scaffold_1	360224	40	72	51	109
scaffold_1	361562	0	26	0	36
scaffold_1	363180	61	49	47	35
scaffold_1	363604	41	51	68	43
scaffold_1	364048	58	48	32	42
scaffold_1	364433	41	48	37	38
scaffold_1	365587	36	40	43	60
scaffold_1	365870	29	21	53	66
scaffold_1	367083	26	22	32	43
scaffold_1	367977	55	35	56	48
scaffold_1	370026	29	30	48	68
scaffold_1	370581	32	28	48	50
scaffold_1	371198	52	50	58	56
scaffold_1	371918	21	32	45	49
scaffold_1	372141	27	25	46	34
scaffold_1	373460	28	27	60	55
scaffold_1	373614	39	40	53	50
scaffold_1	374042	41	25	45	37
scaffold_1	374232	41	51	98	44
scaffold_1	377897	29	49	45	60
scaffold_1	379924	35	55	40	40
scaffold_1	388832	50	45	43	42
scaffold_1	389142	16	31	68	77
scaffold_1	390309	44	33	37	45
scaffold_1	390912	37	43	42	31
scaffold_1	391101	73	59	51	73
scaffold_1	391464	41	61	38	45
scaffold_1	391845	62	40	53	68
scaffold_1	392585	46	44	38	39
scaffold_1	393243	42	43	29	34
scaffold_1	393771	54	45	52	69
scaffold_1	394039	37	36	41	50
scaffold_1	394240	47	47	57	43
scaffold_1	394809	37	37	42	51
scaffold_1	395856	28	48	54	44
scaffold_1	396080	50	40	49	45
scaffold_1	397044	52	41	28	49
scaffold_1	398128	50	51	46	41
scaffold_1	398351	46	39	37	47
scaffold_1	405737	51	61	44	57
scaffold_1	406112	49	45	46	23
scaffold_1	406762	57	48	39	37
scaffold_1	407131	24	44	52	53
scaffold_1	414582	52	39	47	68
scaffold_1	414744	43	53	44	49
scaffold_1	414954	39	51	53	32
scaffold_1	416448	36	37	43	45
scaffold_1	416612	35	39	67	65
scaffold_1	418599	28	32	45	40
scaffold_1	418889	32	35	38	47
scaffold_1	419117	56	45	43	36
scaffold_1	419389	55	49	45	35
scaffold_1	420217	23	19	39	43
scaffold_1	420623	0	34	0	40
scaffold_1	421081	42	51	39	50
scaffold_1	421512	38	34	42	34
scaffold_1	421739	31	34	27	52
scaffold_1	422474	38	37	43	49
scaffold_1	423264	45	47	58	64
scaffold_1	426946	37	28	58	50
scaffold_1	429319	46	78	28	67
scaffold_1	429856	52	41	36	40
scaffold_1	430663	37	35	35	38
scaffold_1	431988	23	32	34	55
scaffold_1	433177	38	41	40	37
scaffold_1	435071	36	42	47	68
scaffold_1	435224	25	38	57	50
scaffold_1	435393	38	26	43	58
scaffold_1	437828	31	42	44	45
scaffold_1	439056	45	41	52	61
scaffold_1	439494	65	80	47	32
scaffold_1	444872	41	27	26	47
scaffold_1	445202	27	17	48	29
scaffold_1	445892	23	17	54	41
scaffold_1	447305	34	11	37	46
scaffold_1	448338	30	20	37	55
scaffold_1	448757	34	24	39	41
scaffold_1	449017	28	25	52	34
scaffold_1	449246	0	28	0	50
scaffold_1	454383	39	30	38	34
scaffold_1	455010	47	63	39	43
scaffold_1	455216	58	52	44	33
scaffold_1	455411	46	40	52	43
scaffold_1	455582	31	39	44	43
scaffold_1	457253	48	45	37	38
scaffold_1	457405	62	60	54	35
scaffold_1	457561	35	38	39	29
scaffold_1	457787	39	33	64	34
scaffold_1	458145	36	46	47	47
scaffold_1	461810	31	35	39	59
scaffold_1	463507	33	38	55	96
scaffold_1	464359	52	67	57	61
scaffold_1	464633	0	49	0	64
scaffold_1	465199	33	44	45	58
scaffold_1	466315	36	49	38	42
scaffold_1	467638	32	24	45	25
scaffold_1	470385	39	50	38	43
scaffold_1	476241	48	66	38	62
scaffold_1	479062	26	48	33	54
scaffold_1	479396	34	40	38	45
scaffold_1	479635	36	35	26	39
scaffold_1	480167	52	45	46	50
scaffold_1	480341	50	40	69	70
scaffold_1	480651	48	63	65	44
scaffold_1	480877	44	45	44	49
scaffold_1	481073	81	58	43	38
scaffold_1	483286	27	41	48	44
scaffold_1	483454	34	48	52	54
scaffold_1	483947	52	39	40	43
scaffold_1	484865	29	46	78	66
scaffold_1	485561	55	49	51	52
scaffold_1	485749	0	51	0	87
scaffold_1	485930	46	45	36	36
scaffold_1	486519	52	55	32	44
scaffold_1	494696	0	43	0	31
scaffold_1	495191	34	46	57	55
scaffold_1	498630	0	16	0	39
scaffold_1	499024	26	24	39	42
scaffold_1	499733	2	22	0	42
scaffold_1	499902	24	28	46	54
scaffold_1	500070	23	27	47	57
scaffold_1	501648	42	13	43	33
scaffold_1	501816	36	25	53	31
scaffold_1	502135	38	38	46	38
scaffold_1	502375	20	34	37	49
scaffold_1	502583	36	40	41	51
scaffold_1	503100	29	34	47	23
scaffold_1	503262	25	24	35	39
scaffold_1	503773	34	32	57	34
scaffold_1	504504	37	30	26	33
scaffold_1	504901	45	37	62	79
scaffold_1	505546	16	19	36	63
scaffold_1	506084	45	32	52	53
scaffold_1	506879	43	35	45	38
scaffold_1	507872	35	53	48	57
scaffold_1	508134	46	51	58	45
scaffold_1	508313	32	32	47	37
scaffold_1	509926	27	18	41	29
scaffold_1	510252	50	38	68	53
scaffold_1	510684	32	52	58	63
scaffold_1	511201	28	37	60	39
scaffold_1	511493	49	50	59	53
scaffold_1	511824	41	45	45	35
scaffold_1	513301	40	35	41	39
scaffold_1	515830	50	53	36	40
scaffold_1	519301	34	21	47	18
scaffold_1	519539	27	12	56	47
scaffold_1	520440	38	41	45	65
scaffold_1	520692	17	23	39	25
scaffold_1	521506	32	43	32	48
scaffold_1	522967	21	26	36	44
scaffold_1	523525	32	18	51	42
scaffold_1	523873	26	16	55	26
scaffold_1	525297	32	39	49	37
scaffold_1	525489	26	22	39	66
scaffold_1	527402	28	29	43	40
scaffold_1	532324	22	21	48	42
scaffold_1	533032	32	28	49	40
scaffold_1	533984	42	37	54	57
scaffold_1	534148	0	19	0	46
scaffold_1	534313	23	24	51	36
scaffold_1	535054	27	45	40	54
scaffold_1	535211	31	34	48	57
scaffold_1	535382	0	42	0	55
scaffold_1	539054	29	20	58	23
scaffold_1	539471	33	13	56	34
scaffold_1	542953	22	40	46	43
scaffold_1	543973	0	34	0	45
scaffold_1	545279	25	16	29	48
scaffold_1	546766	40	36	58	30
scaffold_1	547173	27	52	52	47
scaffold_1	547359	32	51	52	59
scaffold_1	547636	35	36	60	66
scaffold_1	547803	35	50	26	48
scaffold_1	548396	36	44	39	58
scaffold_1	548584	20	25	41	32
scaffold_1	549795	68	39	46	40
scaffold_1	551606	41	49	43	43
scaffold_1	551994	36	40	51	32
scaffold_1	552284	41	38	47	58
scaffold_1	552439	21	32	29	33
scaffold_1	552599	45	25	0	44
scaffold_1	552931	28	36	42	44
scaffold_1	553363	47	47	55	37
scaffold_1	553635	32	39	57	79
scaffold_1	553879	24	24	48	50
scaffold_1	554539	0	28	0	39
scaffold_1	554700	32	27	33	41
scaffold_1	554906	24	31	34	41
scaffold_1	556516	45	38	55	39
scaffold_1	559295	37	43	41	66
scaffold_1	559507	40	22	22	37
scaffold_1	561015	42	55	30	54
scaffold_1	561692	61	57	59	53
scaffold_1	562221	37	31	27	44
scaffold_1	563020	39	41	41	47
scaffold_1	565199	27	60	31	72
scaffold_1	573494	60	62	39	44
scaffold_1	573652	46	74	50	80
scaffold_1	575463	27	62	41	43
scaffold_1	575682	25	67	45	91
scaffold_1	577601	26	67	40	93
scaffold_1	577756	20	36	43	40
scaffold_1	579070	37	60	39	80
scaffold_1	579516	53	95	36	64
scaffold_1	582508	25	64	49	97
scaffold_1	585341	45	49	54	69
scaffold_1	585812	30	33	47	49
scaffold_1	586051	58	39	46	27
scaffold_1	586246	40	44	53	42
scaffold_1	586408	40	35	32	31
scaffold_1	587001	45	39	53	52
scaffold_1	587185	65	62	55	45
scaffold_1	587404	50	69	40	24
scaffold_1	587745	22	26	27	43
scaffold_1	588233	27	23	45	34
scaffold_1	588538	32	38	43	46
scaffold_1	590616	39	23	43	54
scaffold_1	593388	33	38	34	56
scaffold_1	594453	0	42	0	40
scaffold_1	595629	46	40	46	31
scaffold_1	596645	30	31	34	38
scaffold_1	597303	46	44	63	47
scaffold_1	597551	36	39	49	40
scaffold_1	598463	20	33	33	52
scaffold_1	600795	51	61	63	35
scaffold_1	601223	24	21	49	43
scaffold_1	603248	39	51	46	53
scaffold_1	603668	20	21	44	46
scaffold_1	603867	0	25	0	42
scaffold_1	605049	34	31	53	76
scaffold_1	605230	28	10	62	39
scaffold_1	605384	23	18	44	25
scaffold_1	606512	45	37	66	54
scaffold_1	606805	52	52	33	48
scaffold_1	607345	51	70	51	39
scaffold_1	607532	51	57	37	44
scaffold_1	608742	37	50	41	64
scaffold_1	610262	29	26	36	45
scaffold_1	611365	28	38	47	53
scaffold_1	611586	27	25	38	28
scaffold_1	612009	0	19	0	49
scaffold_1	612810	29	25	51	45
scaffold_1	613818	34	22	4	67
scaffold_1	614467	34	52	60	64
scaffold_1	614968	29	32	47	43
scaffold_1	615121	54	46	72	53
scaffold_1	615274	33	42	52	50
scaffold_1	615700	48	36	55	44
scaffold_1	616264	48	36	38	34
scaffold_1	616963	65	69	58	51
scaffold_1	617633	51	41	34	34
scaffold_1	618014	36	44	35	54
scaffold_1	618366	49	53	70	63
scaffold_1	618577	31	37	57	34
scaffold_1	618737	34	40	46	51
scaffold_1	618961	26	36	47	49
scaffold_1	619823	0	42	0	53
scaffold_1	620463	39	38	55	43
scaffold_1	620688	52	29	78	80
scaffold_1	620937	33	25	45	43
scaffold_1	621638	53	57	33	42
scaffold_1	621794	42	35	26	51
scaffold_1	622526	24	37	29	37
scaffold_1	624616	0	24	0	36
scaffold_1	624784	0	25	0	41
scaffold_1	626726	26	41	54	56
scaffold_1	627719	21	28	42	51
scaffold_1	628633	48	57	42	49
scaffold_1	629057	64	39	48	45
scaffold_1	635966	0	34	0	34
scaffold_1	636198	21	23	46	65
scaffold_1	636636	0	36	1	49
scaffold_1	638059	26	27	65	36
scaffold_1	638255	48	37	74	48
scaffold_1	638501	41	35	62	52
scaffold_1	638691	0	35	0	36
scaffold_1	650432	31	43	33	37
scaffold_1	654823	38	30	62	43
scaffold_1	658526	49	40	34	38
scaffold_1	658905	67	45	37	47
scaffold_1	662922	53	34	57	58
scaffold_1	663243	37	33	53	40
scaffold_1	664620	60	10	49	12
scaffold_1	664871	43	47	33	30
scaffold_1	665766	52	59	47	33
scaffold_1	666144	40	28	47	52
scaffold_1	668589	61	51	27	37
scaffold_1	668985	53	45	45	55
scaffold_1	671580	48	47	38	33
scaffold_1	671782	43	28	36	42
scaffold_1	671943	41	50	51	43
scaffold_1	672128	54	38	30	46
scaffold_1	672286	40	43	41	51
scaffold_1	672768	28	25	32	47
scaffold_1	675355	27	32	45	61
scaffold_1	675516	41	50	59	41
scaffold_1	675967	37	69	29	37
scaffold_1	677848	43	27	41	44
scaffold_1	678250	33	35	37	66
scaffold_1	678421	30	25	51	44
scaffold_1	681669	0	44	0	52
scaffold_1	684603	26	26	47	57
scaffold_1	685570	15	25	47	63
scaffold_1	686658	25	19	33	53
scaffold_1	690220	40	58	39	45
scaffold_1	690391	36	33	41	37
scaffold_1	691076	30	37	34	27
scaffold_1	692378	29	46	23	19
scaffold_1	692632	33	46	59	35
scaffold_1	692951	45	28	42	39
scaffold_1	693765	0	23	0	41
scaffold_1	694902	28	47	71	88
scaffold_1	695282	39	31	48	45
scaffold_1	695548	32	27	45	64
scaffold_1	695714	35	42	50	37
scaffold_1	695993	60	58	43	45
scaffold_1	696175	50	47	28	35
scaffold_1	696606	55	54	45	45
scaffold_1	696882	45	50	44	46
scaffold_1	697047	42	44	41	30
scaffold_1	697824	38	29	48	32
scaffold_1	698222	31	29	33	42
scaffold_1	698388	29	38	63	73
scaffold_1	699585	34	37	40	41
scaffold_1	699950	48	27	74	67
scaffold_1	702644	39	34	56	50
scaffold_1	703416	29	43	60	39
scaffold_1	703812	62	47	52	66
scaffold_1	703981	37	60	47	52
scaffold_1	704524	63	56	41	38
scaffold_1	704893	68	61	45	61
scaffold_1	705589	37	35	61	42
scaffold_1	705882	38	30	51	32
scaffold_1	706225	24	34	38	51
scaffold_1	706427	31	33	40	56
scaffold_1	706780	35	46	46	40
scaffold_1	706963	47	52	42	40
scaffold_1	707224	49	56	42	42
scaffold_1	707483	41	43	47	44
scaffold_1	707671	54	65	57	45
scaffold_1	707822	44	49	45	48
scaffold_1	707976	61	27	54	56
scaffold_1	708132	46	28	65	28
scaffold_1	708294	31	46	78	55
scaffold_1	708459	33	26	57	62
scaffold_1	708810	40	35	52	42
scaffold_1	709042	37	50	45	34
scaffold_1	709283	36	64	71	51
scaffold_1	710597	45	44	59	43
scaffold_1	712984	0	35	0	40
scaffold_1	714468	45	47	47	32
scaffold_1	718164	30	37	53	38
scaffold_1	718385	39	40	42	48
scaffold_1	718537	31	57	39	54
scaffold_1	718966	36	36	52	51
scaffold_1	719592	29	33	44	54
scaffold_1	720078	0	45	0	42
scaffold_1	720326	37	31	48	51
scaffold_1	720551	39	42	25	28
scaffold_1	721260	15	39	24	44
scaffold_1	721433	42	46	52	47
scaffold_1	722143	58	49	61	73
scaffold_1	722750	20	44	24	50
scaffold_1	722996	45	34	72	42
scaffold_1	724404	26	38	34	43
scaffold_1	724681	51	39	45	34
scaffold_1	725033	62	38	85	64
scaffold_1	725268	48	33	50	49
scaffold_1	726038	14	49	31	54
scaffold_1	726413	45	38	35	27
scaffold_1	726799	15	23	26	57
scaffold_1	726951	35	31	47	36
scaffold_1	727145	22	27	49	37
scaffold_1	727540	14	40	36	55
scaffold_1	727886	27	30	36	35
scaffold_1	728071	42	54	54	56
scaffold_1	728345	35	46	38	42
scaffold_1	728528	39	52	51	42
scaffold_1	728680	48	45	46	49
scaffold_1	736733	52	46	40	39
scaffold_1	736904	41	52	54	51
scaffold_1	738742	47	33	38	53
scaffold_1	738941	51	39	56	58
scaffold_1	739272	31	57	46	68
scaffold_1	739852	30	32	46	48
scaffold_1	740063	23	42	57	33
scaffold_1	740371	58	61	40	35
scaffold_1	741111	33	32	35	33
scaffold_1	741483	30	37	27	32
scaffold_1	741640	35	45	45	55
scaffold_1	742038	29	35	54	62
scaffold_1	742424	58	48	44	55
scaffold_1	742620	36	45	42	58
scaffold_1	744488	20	29	53	50
scaffold_1	744803	50	51	37	35
scaffold_1	745002	53	40	44	65
scaffold_1	745272	36	42	45	37
scaffold_1	745663	45	21	52	28
scaffold_1	746034	47	34	58	52
scaffold_1	746214	23	48	50	41
scaffold_1	746392	26	28	33	53
scaffold_1	748667	45	34	59	48
scaffold_1	749012	0	34	0	39
scaffold_1	749288	38	44	55	32
scaffold_1	752373	21	39	34	45
scaffold_1	752747	36	55	55	64
scaffold_1	753398	24	23	38	33
scaffold_1	755096	15	35	49	31
scaffold_1	756940	55	60	35	34
scaffold_1	757131	72	46	42	35
scaffold_1	758738	50	39	56	57
scaffold_1	759049	50	31	58	58
scaffold_1	759484	37	62	34	55
scaffold_1	759992	67	32	60	38
scaffold_1	760151	64	47	54	54
scaffold_1	761053	29	24	53	37
scaffold_1	762652	62	46	48	44
scaffold_1	763924	60	39	56	33
scaffold_1	764158	44	47	58	42
scaffold_1	768649	23	26	48	44
scaffold_1	768989	42	47	38	42
scaffold_1	769445	35	43	42	54
scaffold_1	769630	43	59	58	55
scaffold_1	769832	59	40	40	29
scaffold_1	770024	40	41	51	38
scaffold_1	770192	40	35	60	36
scaffold_1	770399	39	37	47	51
scaffold_1	770596	44	37	45	46
scaffold_1	771573	37	45	30	35
scaffold_1	771810	0	39	0	37
scaffold_1	772107	42	29	54	43
scaffold_1	772260	29	23	47	47
scaffold_1	773561	29	29	47	36
scaffold_1	774689	34	26	38	53
scaffold_1	775876	40	23	53	51
scaffold_1	781208	41	33	40	36
scaffold_1	783793	31	39	42	46
scaffold_1	788753	17	34	43	59
scaffold_1	789690	54	42	78	66
scaffold_1	789908	45	41	62	67
scaffold_1	790099	47	52	64	47
scaffold_1	790353	39	51	55	55
scaffold_1	790609	41	43	61	55
scaffold_1	791245	26	30	50	47
scaffold_1	792485	18	30	60	56
scaffold_1	793138	61	26	63	50
scaffold_1	793557	33	35	56	54
scaffold_1	794242	33	34	42	48
scaffold_1	794852	47	29	40	43
scaffold_1	795030	33	65	36	49
scaffold_1	797316	19	24	35	40
scaffold_1	798647	30	40	36	22
scaffold_1	798877	34	43	40	42
scaffold_1	799038	40	40	69	49
scaffold_1	799722	38	25	40	56
scaffold_1	799886	33	45	42	50
scaffold_1	800395	25	38	60	55
scaffold_1	804025	0	43	0	42
scaffold_1	804286	42	27	33	39
scaffold_1	804718	24	23	47	33
scaffold_1	825378	32	44	60	64
scaffold_1	834342	25	27	46	49
scaffold_1	836084	26	39	39	35
scaffold_1	836662	45	36	43	45
scaffold_1	836866	26	51	48	51
scaffold_1	837151	48	29	38	48
scaffold_1	837309	51	31	43	42
scaffold_1	837492	51	36	64	65
scaffold_1	837643	55	41	49	52
scaffold_1	837876	39	45	59	52
scaffold_1	838044	45	55	52	50
scaffold_1	838330	0	44	0	44
scaffold_1	838641	0	52	0	68
scaffold_1	839942	44	33	42	60
scaffold_1	847444	36	45	61	45
scaffold_1	847625	49	34	41	59
scaffold_1	847800	27	24	51	64
scaffold_1	847976	38	39	20	29
scaffold_1	848171	26	33	34	42
scaffold_1	849000	47	31	41	53
scaffold_1	849192	22	20	29	45
scaffold_1	849352	38	38	68	64
scaffold_1	851423	33	30	62	75
scaffold_1	852989	39	49	42	35
scaffold_1	853179	37	42	45	48
scaffold_1	853342	42	39	42	36
scaffold_1	854392	53	45	39	56
scaffold_1	856990	43	44	35	59
scaffold_1	857341	62	51	37	50
scaffold_1	857674	35	49	47	38
scaffold_1	858048	32	42	47	61
scaffold_1	858274	25	32	53	66
scaffold_1	858450	43	24	47	51
scaffold_1	858612	41	40	64	54
scaffold_1	858773	29	23	55	42
scaffold_1	859029	71	48	60	58
scaffold_1	859593	50	49	48	64
scaffold_1	875466	18	36	46	49
scaffold_1	875812	27	19	21	43
scaffold_1	876091	16	36	25	58
scaffold_1	878276	0	33	0	43
scaffold_1	878523	47	26	50	30
scaffold_1	881046	52	55	68	50
scaffold_1	881922	42	42	44	46
scaffold_1	882514	48	67	47	56
scaffold_1	882912	56	43	45	52
scaffold_1	883245	30	34	54	53
scaffold_1	883859	37	40	41	49
scaffold_1	884346	36	52	51	63
scaffold_1	886469	36	46	62	67
scaffold_1	886717	36	18	41	46
scaffold_1	889061	0	28	0	45
scaffold_1	892187	45	41	50	55
scaffold_1	900375	40	41	50	56
scaffold_1	900914	48	46	62	58
scaffold_1	901282	34	57	44	54
scaffold_1	905274	61	52	58	63
scaffold_1	907604	47	53	58	36
scaffold_1	909405	31	43	53	52
scaffold_1	914939	31	30	42	49
scaffold_1	915569	56	54	36	47
scaffold_1	916200	47	53	52	52
scaffold_1	916671	38	35	44	49
scaffold_1	937752	44	33	49	49
scaffold_1	938096	44	33	38	51
scaffold_1	938663	36	44	41	45
scaffold_1	941577	46	43	29	33
scaffold_1	941810	32	38	42	36
scaffold_1	942018	29	24	38	42
scaffold_1	942567	38	41	52	55
scaffold_1	942952	18	24	36	36
scaffold_1	947658	45	49	51	53
scaffold_1	947818	34	62	43	42
scaffold_1	947979	73	78	36	37
scaffold_1	948226	57	53	52	37
scaffold_1	948379	76	57	56	47
scaffold_1	948669	28	37	33	56
