scaffold	somatic_mean	germline_mean	mean_window	baseline	difference_mean
scaffold_6	0.49614036739740414	0.5058228348966166	1908089.871743487	0	-0.009682467499212477
scaffold_6	0.4995622021342867	0.4924280042927772	2535752.146292585	0	0.007134197841509482
scaffold_6	0.49124750483866414	0.5043697470593073	3213054.4228456914	0	-0.013122242220643121
scaffold_6	0.496766653880633	0.5184294155097857	3927695.851703407	0	-0.021662761629152705
scaffold_6	0.48425772797632255	0.5036147215420199	4515542.813627254	0	-0.019356993565697367
scaffold_6	0.4895079558909135	0.5024359071816905	5148605.072144289	0	-0.012927951290777007
scaffold_6	0.5047030838680483	0.5186474213346827	5622107.567134269	0	-0.013944337466634371
scaffold_6	0.501833193426839	0.5053196213822654	6187899.701402806	0	-0.003486427955426419
scaffold_6	0.4931701716486971	0.5105750865080616	6759513.210420841	0	-0.017404914859364518
scaffold_6	0.4913716472747057	0.5176406087480818	7453117.817635271	0	-0.026268961473376096
scaffold_6	0.4954663425873401	0.5147197913578069	8101130.042084169	0	-0.019253448770466752
scaffold_6	0.4883169404955311	0.5118524392197463	8692204.985971944	0	-0.02353549872421523
scaffold_6	0.4994438537278147	0.5126987831331516	9430493.547094189	0	-0.013254929405336957
scaffold_6	0.4843091865333699	0.49999619140830437	10317174.492985971	0	-0.015687004874934463
scaffold_6	0.49456670685298604	0.5064068249002038	11471082.048096193	0	-0.011840118047217796
scaffold_6	0.5034595719983721	0.515231400432556	12946426.983967936	0	-0.011771828434183895
scaffold_6	0.5171929327351752	0.5289101339242378	16714123.867735472	0	-0.01171720118906261
scaffold_6	0.4962924005759597	0.5180298613205496	19709657.248496994	0	-0.02173746074458993
scaffold_6	0.4851022369349976	0.5052217074495539	21201400.58517034	0	-0.02011947051455626
scaffold_6	0.49238276314945856	0.5037055625412556	22800269.69739479	0	-0.01132279939179709
scaffold_6	0.4885682746173204	0.5061499440776185	23815676.64529058	0	-0.0175816694602981
scaffold_6	0.4956598014607734	0.5190379968226091	24749636.973947898	0	-0.02337819536183572
scaffold_6	0.5174644362436506	0.530096601509919	25088361.472222224	0	-0.012632165266268425
scaffold_7	0.49228812551310014	0.4057523384617072	223675.26452905813	0	0.08653578705139292
scaffold_7	0.4895885190836022	0.39985524765962194	813192.0721442886	0	0.08973327142398024
scaffold_7	0.4924292329337169	0.4044281600851675	1596711.0300601202	0	0.08800107284854936
scaffold_7	0.48773825689156725	0.39627109903699714	2293403.599198397	0	0.0914671578545701
scaffold_7	0.4898387140690963	0.3900555505352675	2901757.7114228457	0	0.09978316353382877
scaffold_7	0.49196767511614803	0.39635370737433073	3530694.537074148	0	0.0956139677418173
scaffold_7	0.4886629638287072	0.38831088119727936	4198510.615230461	0	0.10035208263142786
scaffold_7	0.49528865104144937	0.3919358956997609	4825307.382765531	0	0.10335275534168847
scaffold_7	0.49414142184694604	0.37921859373915623	5471556.448897796	0	0.11492282810778981
scaffold_7	0.4902172978280388	0.3691094741380799	6026069.905811624	0	0.12110782368995893
scaffold_7	0.4908902570788707	0.3715008231254844	6562405.687374749	0	0.1193894339533863
scaffold_7	0.48177591373681106	0.3633308095871604	7080521.523046092	0	0.11844510414965065
scaffold_7	0.4992137966563654	0.3755152960379713	7614278.170340681	0	0.1236985006183941
scaffold_7	0.49872786705500954	0.3658590665432455	8355619.144288577	0	0.13286880051176403
scaffold_7	0.4890746304312309	0.3506565931098626	9310249.052104209	0	0.13841803732136831
scaffold_7	0.49012302212549186	0.35779386601844937	10119656.422845691	0	0.1323291561070425
scaffold_7	0.5000062122603268	0.3460497461477545	11139243.773547094	0	0.1539564661125723
scaffold_7	0.48856448827293014	0.33121105196497963	12108690.587174349	0	0.1573534363079505
scaffold_7	0.49365928181951796	0.3356934529771173	13392631.096192384	0	0.15796582884240068
scaffold_7	0.5021957599295837	0.34271854025394205	15762022.074148297	0	0.1594772196756416
scaffold_7	0.5055092351619379	0.34147147048905	19515857.366733465	0	0.1640377646728879
scaffold_7	0.49600461616375074	0.36783534112559146	21545736.53507014	0	0.12816927503815928
scaffold_7	0.4802976094196732	0.34071218619478	23259214.36472946	0	0.1395854232248932
scaffold_7	0.49103115111792883	0.34085179160481893	24566070.103448275	0	0.1501793595131099
scaffold_8	0.4973556399919322	0.5703112133459253	455928.35470941884	0	-0.07295557335399305
scaffold_8	0.5149267907773576	0.5930351900623578	2277028.855711423	0	-0.07810839928500024
scaffold_8	0.5000172320327155	0.5700379657699747	5074576.955911824	0	-0.07002073373725914
scaffold_8	0.5068175715790536	0.5583376403342696	10599809.97995992	0	-0.051520068755215975
scaffold_8	0.498717129807981	0.5463375393628853	13413847.198396794	0	-0.04762040955490432
scaffold_8	0.486394090539661	0.5428267411154027	14545107.224448897	0	-0.05643265057574176
scaffold_8	0.5015360478028887	0.5399789415977184	15567314.507014029	0	-0.03844289379482968
scaffold_8	0.4953001524714548	0.5374784336003233	16734296.21242485	0	-0.04217828112886851
scaffold_8	0.4842668581696379	0.5228453285599006	17456903.264529057	0	-0.03857847039026274
scaffold_8	0.49659812209509957	0.5132853673334544	18275285.811623245	0	-0.016687245238354853
scaffold_8	0.49957888357411057	0.5243607721515836	18842348.791583166	0	-0.024781888577473044
scaffold_8	0.4973171837740057	0.5173414619241491	19543966.380761523	0	-0.020024278150143404
scaffold_8	0.48963144583439877	0.5037432304565607	20123310.376753505	0	-0.014111784622161894
scaffold_8	0.4993591594975828	0.5107760473200765	20823993.05811623	0	-0.011416887822493726
scaffold_8	0.5039989700808355	0.5156368354469948	21548068.529058117	0	-0.011637865366159295
scaffold_8	0.48965930676416475	0.5011243840283977	22261502.49498998	0	-0.011465077264232904
scaffold_8	0.49060861964279856	0.49739141159187095	22787235.15308642	0	-0.0067827919490723865
